parameter,value,domain,congruency,par_class
mu_jCBdom,0.207908,NA,NA,cb
mu_jCB,0.0166304,NA,NA,cb
mu_jCBcon,0.363739,NA,NA,cb
mu_jCBdom,0.148771,NA,NA,cb
mu_jCB,0.0193611,NA,NA,cb
mu_jCBcon,0.358472,NA,NA,cb
mu_jCBdom,0.18697,NA,NA,cb
mu_jCB,0.0212186,NA,NA,cb
mu_jCBcon,0.385728,NA,NA,cb
mu_jCBdom,0.176692,NA,NA,cb
mu_jCB,0.0202704,NA,NA,cb
mu_jCBcon,0.306224,NA,NA,cb
mu_jCBdom,0.256865,NA,NA,cb
mu_jCB,0.0179472,NA,NA,cb
mu_jCBcon,0.357116,NA,NA,cb
mu_jCBdom,0.182968,NA,NA,cb
mu_jCB,0.0127878,NA,NA,cb
mu_jCBcon,0.335695,NA,NA,cb
mu_jCBdom,0.223057,NA,NA,cb
mu_jCB,0.0173492,NA,NA,cb
mu_jCBcon,0.335861,NA,NA,cb
mu_jCBdom,0.20198,NA,NA,cb
mu_jCB,0.0136153,NA,NA,cb
mu_jCBcon,0.318328,NA,NA,cb
mu_jCBdom,0.190978,NA,NA,cb
mu_jCB,0.0211284,NA,NA,cb
mu_jCBcon,0.434001,NA,NA,cb
mu_jCBdom,0.145086,NA,NA,cb
mu_jCB,0.0222631,NA,NA,cb
mu_jCBcon,0.332995,NA,NA,cb
mu_jCBdom,0.137132,NA,NA,cb
mu_jCB,0.024204,NA,NA,cb
mu_jCBcon,0.371006,NA,NA,cb
mu_jCBdom,0.205967,NA,NA,cb
mu_jCB,0.0187061,NA,NA,cb
mu_jCBcon,0.380886,NA,NA,cb
mu_jCBdom,0.174659,NA,NA,cb
mu_jCB,0.0313897,NA,NA,cb
mu_jCBcon,0.351413,NA,NA,cb
mu_jCBdom,0.136244,NA,NA,cb
mu_jCB,0.0377515,NA,NA,cb
mu_jCBcon,0.337595,NA,NA,cb
mu_jCBdom,0.148884,NA,NA,cb
mu_jCB,0.0366157,NA,NA,cb
mu_jCBcon,0.379716,NA,NA,cb
mu_jCBdom,0.222039,NA,NA,cb
mu_jCB,0.0342322,NA,NA,cb
mu_jCBcon,0.331774,NA,NA,cb
mu_jCBdom,0.165231,NA,NA,cb
mu_jCB,0.0218822,NA,NA,cb
mu_jCBcon,0.319821,NA,NA,cb
mu_jCBdom,0.206001,NA,NA,cb
mu_jCB,0.0207987,NA,NA,cb
mu_jCBcon,0.428572,NA,NA,cb
mu_jCBdom,0.200425,NA,NA,cb
mu_jCB,0.0228564,NA,NA,cb
mu_jCBcon,0.355592,NA,NA,cb
mu_jCBdom,0.177138,NA,NA,cb
mu_jCB,0.0279457,NA,NA,cb
mu_jCBcon,0.312238,NA,NA,cb
mu_jCBdom,0.124572,NA,NA,cb
mu_jCB,0.0260369,NA,NA,cb
mu_jCBcon,0.337568,NA,NA,cb
mu_jCBdom,0.130703,NA,NA,cb
mu_jCB,0.0463582,NA,NA,cb
mu_jCBcon,0.365293,NA,NA,cb
mu_jCBdom,0.148647,NA,NA,cb
mu_jCB,0.0493826,NA,NA,cb
mu_jCBcon,0.332435,NA,NA,cb
mu_jCBdom,0.12446,NA,NA,cb
mu_jCB,0.0740192,NA,NA,cb
mu_jCBcon,0.281154,NA,NA,cb
mu_jCBdom,0.129322,NA,NA,cb
mu_jCB,0.0623217,NA,NA,cb
mu_jCBcon,0.422109,NA,NA,cb
mu_jCBdom,0.119861,NA,NA,cb
mu_jCB,0.0345854,NA,NA,cb
mu_jCBcon,0.332056,NA,NA,cb
mu_jCBdom,0.121356,NA,NA,cb
mu_jCB,0.0381525,NA,NA,cb
mu_jCBcon,0.327191,NA,NA,cb
mu_jCBdom,0.143652,NA,NA,cb
mu_jCB,0.0285513,NA,NA,cb
mu_jCBcon,0.409564,NA,NA,cb
mu_jCBdom,0.163181,NA,NA,cb
mu_jCB,0.0203948,NA,NA,cb
mu_jCBcon,0.300693,NA,NA,cb
mu_jCBdom,0.149451,NA,NA,cb
mu_jCB,0.0254141,NA,NA,cb
mu_jCBcon,0.339843,NA,NA,cb
mu_jCBdom,0.219187,NA,NA,cb
mu_jCB,0.018357,NA,NA,cb
mu_jCBcon,0.293869,NA,NA,cb
mu_jCBdom,0.173352,NA,NA,cb
mu_jCB,0.0181572,NA,NA,cb
mu_jCBcon,0.478001,NA,NA,cb
mu_jCBdom,0.173625,NA,NA,cb
mu_jCB,0.0170038,NA,NA,cb
mu_jCBcon,0.287771,NA,NA,cb
mu_jCBdom,0.218515,NA,NA,cb
mu_jCB,0.013692,NA,NA,cb
mu_jCBcon,0.490054,NA,NA,cb
mu_jCBdom,0.196273,NA,NA,cb
mu_jCB,0.0184234,NA,NA,cb
mu_jCBcon,0.329589,NA,NA,cb
mu_jCBdom,0.168172,NA,NA,cb
mu_jCB,0.0210353,NA,NA,cb
mu_jCBcon,0.395138,NA,NA,cb
mu_jCBdom,0.157507,NA,NA,cb
mu_jCB,0.021645,NA,NA,cb
mu_jCBcon,0.376665,NA,NA,cb
mu_jCBdom,0.19902,NA,NA,cb
mu_jCB,0.0359164,NA,NA,cb
mu_jCBcon,0.400993,NA,NA,cb
mu_jCBdom,0.201879,NA,NA,cb
mu_jCB,0.0293205,NA,NA,cb
mu_jCBcon,0.371961,NA,NA,cb
mu_jCBdom,0.196949,NA,NA,cb
mu_jCB,0.0297124,NA,NA,cb
mu_jCBcon,0.390493,NA,NA,cb
mu_jCBdom,0.172816,NA,NA,cb
mu_jCB,0.0343472,NA,NA,cb
mu_jCBcon,0.352921,NA,NA,cb
mu_jCBdom,0.139497,NA,NA,cb
mu_jCB,0.0299143,NA,NA,cb
mu_jCBcon,0.43269,NA,NA,cb
mu_jCBdom,0.143285,NA,NA,cb
mu_jCB,0.0291805,NA,NA,cb
mu_jCBcon,0.39458,NA,NA,cb
mu_jCBdom,0.190205,NA,NA,cb
mu_jCB,0.0332565,NA,NA,cb
mu_jCBcon,0.351947,NA,NA,cb
mu_jCBdom,0.162262,NA,NA,cb
mu_jCB,0.0308091,NA,NA,cb
mu_jCBcon,0.362572,NA,NA,cb
mu_jCBdom,0.193403,NA,NA,cb
mu_jCB,0.0169351,NA,NA,cb
mu_jCBcon,0.400813,NA,NA,cb
mu_jCBdom,0.145402,NA,NA,cb
mu_jCB,0.0307045,NA,NA,cb
mu_jCBcon,0.402523,NA,NA,cb
mu_jCBdom,0.133879,NA,NA,cb
mu_jCB,0.0273704,NA,NA,cb
mu_jCBcon,0.293714,NA,NA,cb
mu_jCBdom,0.175765,NA,NA,cb
mu_jCB,0.0227249,NA,NA,cb
mu_jCBcon,0.372984,NA,NA,cb
mu_jCBdom,0.18206,NA,NA,cb
mu_jCB,0.0131977,NA,NA,cb
mu_jCBcon,0.40048,NA,NA,cb
mu_jCBdom,0.188391,NA,NA,cb
mu_jCB,0.0156345,NA,NA,cb
mu_jCBcon,0.418073,NA,NA,cb
mu_jCBdom,0.159335,NA,NA,cb
mu_jCB,0.0192919,NA,NA,cb
mu_jCBcon,0.401507,NA,NA,cb
mu_jCBdom,0.189483,NA,NA,cb
mu_jCB,0.0315828,NA,NA,cb
mu_jCBcon,0.360847,NA,NA,cb
mu_jCBdom,0.186741,NA,NA,cb
mu_jCB,0.0287223,NA,NA,cb
mu_jCBcon,0.410674,NA,NA,cb
mu_jCBdom,0.189824,NA,NA,cb
mu_jCB,0.0290249,NA,NA,cb
mu_jCBcon,0.31557,NA,NA,cb
mu_jCBdom,0.18536,NA,NA,cb
mu_jCB,0.03308,NA,NA,cb
mu_jCBcon,0.400945,NA,NA,cb
mu_jCBdom,0.208564,NA,NA,cb
mu_jCB,0.0248129,NA,NA,cb
mu_jCBcon,0.295413,NA,NA,cb
mu_jCBdom,0.191911,NA,NA,cb
mu_jCB,0.0272529,NA,NA,cb
mu_jCBcon,0.383817,NA,NA,cb
mu_jCBdom,0.218985,NA,NA,cb
mu_jCB,0.0141641,NA,NA,cb
mu_jCBcon,0.343702,NA,NA,cb
mu_jCBdom,0.177018,NA,NA,cb
mu_jCB,0.0172644,NA,NA,cb
mu_jCBcon,0.340808,NA,NA,cb
mu_jCBdom,0.192814,NA,NA,cb
mu_jCB,0.0209308,NA,NA,cb
mu_jCBcon,0.350557,NA,NA,cb
mu_jCBdom,0.160383,NA,NA,cb
mu_jCB,0.0220409,NA,NA,cb
mu_jCBcon,0.373036,NA,NA,cb
mu_jCBdom,0.239042,NA,NA,cb
mu_jCB,0.0289389,NA,NA,cb
mu_jCBcon,0.365679,NA,NA,cb
mu_jCBdom,0.171016,NA,NA,cb
mu_jCB,0.0210227,NA,NA,cb
mu_jCBcon,0.369011,NA,NA,cb
mu_jCBdom,0.202955,NA,NA,cb
mu_jCB,0.018024600000000002,NA,NA,cb
mu_jCBcon,0.285759,NA,NA,cb
mu_jCBdom,0.195879,NA,NA,cb
mu_jCB,0.0422403,NA,NA,cb
mu_jCBcon,0.346783,NA,NA,cb
mu_jCBdom,0.188305,NA,NA,cb
mu_jCB,0.0291686,NA,NA,cb
mu_jCBcon,0.370525,NA,NA,cb
mu_jCBdom,0.141175,NA,NA,cb
mu_jCB,0.0214258,NA,NA,cb
mu_jCBcon,0.346143,NA,NA,cb
mu_jCBdom,0.168061,NA,NA,cb
mu_jCB,0.0246097,NA,NA,cb
mu_jCBcon,0.410833,NA,NA,cb
mu_jCBdom,0.253855,NA,NA,cb
mu_jCB,0.0293937,NA,NA,cb
mu_jCBcon,0.428167,NA,NA,cb
mu_jCBdom,0.19133,NA,NA,cb
mu_jCB,0.0296654,NA,NA,cb
mu_jCBcon,0.411878,NA,NA,cb
mu_jCBdom,0.187973,NA,NA,cb
mu_jCB,0.028857,NA,NA,cb
mu_jCBcon,0.383845,NA,NA,cb
mu_jCBdom,0.207911,NA,NA,cb
mu_jCB,0.0217012,NA,NA,cb
mu_jCBcon,0.341509,NA,NA,cb
mu_jCBdom,0.172816,NA,NA,cb
mu_jCB,0.0161317,NA,NA,cb
mu_jCBcon,0.381891,NA,NA,cb
mu_jCBdom,0.145415,NA,NA,cb
mu_jCB,0.0207789,NA,NA,cb
mu_jCBcon,0.320448,NA,NA,cb
mu_jCBdom,0.159718,NA,NA,cb
mu_jCB,0.0146963,NA,NA,cb
mu_jCBcon,0.356146,NA,NA,cb
mu_jCBdom,0.182722,NA,NA,cb
mu_jCB,0.0340188,NA,NA,cb
mu_jCBcon,0.350693,NA,NA,cb
mu_jCBdom,0.114568,NA,NA,cb
mu_jCB,0.0296441,NA,NA,cb
mu_jCBcon,0.330474,NA,NA,cb
mu_jCBdom,0.252847,NA,NA,cb
mu_jCB,0.021060099999999998,NA,NA,cb
mu_jCBcon,0.393637,NA,NA,cb
mu_jCBdom,0.183512,NA,NA,cb
mu_jCB,0.0209283,NA,NA,cb
mu_jCBcon,0.370616,NA,NA,cb
mu_jCBdom,0.212813,NA,NA,cb
mu_jCB,0.0195983,NA,NA,cb
mu_jCBcon,0.354794,NA,NA,cb
mu_jCBdom,0.202034,NA,NA,cb
mu_jCB,0.0294367,NA,NA,cb
mu_jCBcon,0.379682,NA,NA,cb
mu_jCBdom,0.129012,NA,NA,cb
mu_jCB,0.0272132,NA,NA,cb
mu_jCBcon,0.382258,NA,NA,cb
mu_jCBdom,0.223407,NA,NA,cb
mu_jCB,0.0263092,NA,NA,cb
mu_jCBcon,0.369559,NA,NA,cb
mu_jCBdom,0.154025,NA,NA,cb
mu_jCB,0.0184544,NA,NA,cb
mu_jCBcon,0.335993,NA,NA,cb
mu_jCBdom,0.208818,NA,NA,cb
mu_jCB,0.0175094,NA,NA,cb
mu_jCBcon,0.358956,NA,NA,cb
mu_jCBdom,0.214391,NA,NA,cb
mu_jCB,0.0214066,NA,NA,cb
mu_jCBcon,0.365355,NA,NA,cb
mu_jCBdom,0.145548,NA,NA,cb
mu_jCB,0.0218668,NA,NA,cb
mu_jCBcon,0.417124,NA,NA,cb
mu_jCBdom,0.150633,NA,NA,cb
mu_jCB,0.0273683,NA,NA,cb
mu_jCBcon,0.314971,NA,NA,cb
mu_jCBdom,0.158616,NA,NA,cb
mu_jCB,0.016633,NA,NA,cb
mu_jCBcon,0.347587,NA,NA,cb
mu_jCBdom,0.233725,NA,NA,cb
mu_jCB,0.0141788,NA,NA,cb
mu_jCBcon,0.369893,NA,NA,cb
mu_jCBdom,0.240513,NA,NA,cb
mu_jCB,0.0184167,NA,NA,cb
mu_jCBcon,0.386839,NA,NA,cb
mu_jCBdom,0.175942,NA,NA,cb
mu_jCB,0.0169596,NA,NA,cb
mu_jCBcon,0.291433,NA,NA,cb
mu_jCBdom,0.22657,NA,NA,cb
mu_jCB,0.025162,NA,NA,cb
mu_jCBcon,0.361149,NA,NA,cb
mu_jCBdom,0.231469,NA,NA,cb
mu_jCB,0.0306145,NA,NA,cb
mu_jCBcon,0.290892,NA,NA,cb
mu_jCBdom,0.184018,NA,NA,cb
mu_jCB,0.0189317,NA,NA,cb
mu_jCBcon,0.304068,NA,NA,cb
mu_jCBdom,0.180705,NA,NA,cb
mu_jCB,0.0280699,NA,NA,cb
mu_jCBcon,0.298427,NA,NA,cb
mu_jCBdom,0.176818,NA,NA,cb
mu_jCB,0.0213361,NA,NA,cb
mu_jCBcon,0.350037,NA,NA,cb
mu_jCBdom,0.143518,NA,NA,cb
mu_jCB,0.0244113,NA,NA,cb
mu_jCBcon,0.350703,NA,NA,cb
mu_jCBdom,0.165129,NA,NA,cb
mu_jCB,0.0240619,NA,NA,cb
mu_jCBcon,0.363415,NA,NA,cb
mu_jCBdom,0.108696,NA,NA,cb
mu_jCB,0.0377985,NA,NA,cb
mu_jCBcon,0.433796,NA,NA,cb
mu_jCBdom,0.179747,NA,NA,cb
mu_jCB,0.0329987,NA,NA,cb
mu_jCBcon,0.347074,NA,NA,cb
mu_jCBdom,0.11111,NA,NA,cb
mu_jCB,0.0294425,NA,NA,cb
mu_jCBcon,0.392736,NA,NA,cb
mu_jCBdom,0.154029,NA,NA,cb
mu_jCB,0.0163259,NA,NA,cb
mu_jCBcon,0.391859,NA,NA,cb
mu_jCBdom,0.190911,NA,NA,cb
mu_jCB,0.0126144,NA,NA,cb
mu_jCBcon,0.423065,NA,NA,cb
mu_jCBdom,0.14902,NA,NA,cb
mu_jCB,0.0161253,NA,NA,cb
mu_jCBcon,0.377981,NA,NA,cb
mu_jCBdom,0.151416,NA,NA,cb
mu_jCB,0.0211111,NA,NA,cb
mu_jCBcon,0.393588,NA,NA,cb
mu_jCBdom,0.154082,NA,NA,cb
mu_jCB,0.028286,NA,NA,cb
mu_jCBcon,0.324537,NA,NA,cb
mu_jCBdom,0.146507,NA,NA,cb
mu_jCB,0.0334058,NA,NA,cb
mu_jCBcon,0.41663,NA,NA,cb
mu_jCBdom,0.190274,NA,NA,cb
mu_jCB,0.0350134,NA,NA,cb
mu_jCBcon,0.347549,NA,NA,cb
mu_jCBdom,0.184234,NA,NA,cb
mu_jCB,0.0384059,NA,NA,cb
mu_jCBcon,0.327594,NA,NA,cb
mu_jCBdom,0.18397,NA,NA,cb
mu_jCB,0.0193498,NA,NA,cb
mu_jCBcon,0.375161,NA,NA,cb
mu_jCBdom,0.174678,NA,NA,cb
mu_jCB,0.0155661,NA,NA,cb
mu_jCBcon,0.346858,NA,NA,cb
mu_jCBdom,0.140216,NA,NA,cb
mu_jCB,0.0185256,NA,NA,cb
mu_jCBcon,0.270486,NA,NA,cb
mu_jCBdom,0.182839,NA,NA,cb
mu_jCB,0.0254326,NA,NA,cb
mu_jCBcon,0.311008,NA,NA,cb
mu_jCBdom,0.209177,NA,NA,cb
mu_jCB,0.0176049,NA,NA,cb
mu_jCBcon,0.284899,NA,NA,cb
mu_jCBdom,0.180906,NA,NA,cb
mu_jCB,0.014511,NA,NA,cb
mu_jCBcon,0.315018,NA,NA,cb
mu_jCBdom,0.154105,NA,NA,cb
mu_jCB,0.0170857,NA,NA,cb
mu_jCBcon,0.447371,NA,NA,cb
mu_jCBdom,0.140683,NA,NA,cb
mu_jCB,0.0264296,NA,NA,cb
mu_jCBcon,0.31794,NA,NA,cb
mu_jCBdom,0.132536,NA,NA,cb
mu_jCB,0.0297645,NA,NA,cb
mu_jCBcon,0.369245,NA,NA,cb
mu_jCBdom,0.142879,NA,NA,cb
mu_jCB,0.0620972,NA,NA,cb
mu_jCBcon,0.331117,NA,NA,cb
mu_jCBdom,0.178466,NA,NA,cb
mu_jCB,0.0327933,NA,NA,cb
mu_jCBcon,0.356797,NA,NA,cb
mu_jCBdom,0.178323,NA,NA,cb
mu_jCB,0.031983,NA,NA,cb
mu_jCBcon,0.309374,NA,NA,cb
mu_jCBdom,0.174664,NA,NA,cb
mu_jCB,0.0753596,NA,NA,cb
mu_jCBcon,0.28284,NA,NA,cb
mu_jCBdom,0.181565,NA,NA,cb
mu_jCB,0.0630638,NA,NA,cb
mu_jCBcon,0.270222,NA,NA,cb
mu_jCBdom,0.164471,NA,NA,cb
mu_jCB,0.0689659,NA,NA,cb
mu_jCBcon,0.313198,NA,NA,cb
mu_jCBdom,0.153415,NA,NA,cb
mu_jCB,0.0469569,NA,NA,cb
mu_jCBcon,0.371151,NA,NA,cb
mu_jCBdom,0.160933,NA,NA,cb
mu_jCB,0.0362929,NA,NA,cb
mu_jCBcon,0.347619,NA,NA,cb
mu_jCBdom,0.180916,NA,NA,cb
mu_jCB,0.0550461,NA,NA,cb
mu_jCBcon,0.346484,NA,NA,cb
mu_jCBdom,0.145208,NA,NA,cb
mu_jCB,0.0516533,NA,NA,cb
mu_jCBcon,0.390828,NA,NA,cb
mu_jCBdom,0.184525,NA,NA,cb
mu_jCB,0.0427389,NA,NA,cb
mu_jCBcon,0.356734,NA,NA,cb
mu_jCBdom,0.116991,NA,NA,cb
mu_jCB,0.0464978,NA,NA,cb
mu_jCBcon,0.359834,NA,NA,cb
mu_jCBdom,0.113672,NA,NA,cb
mu_jCB,0.0473511,NA,NA,cb
mu_jCBcon,0.400889,NA,NA,cb
mu_jCBdom,0.131804,NA,NA,cb
mu_jCB,0.0427923,NA,NA,cb
mu_jCBcon,0.319159,NA,NA,cb
mu_jCBdom,0.185738,NA,NA,cb
mu_jCB,0.039248,NA,NA,cb
mu_jCBcon,0.323379,NA,NA,cb
mu_jCBdom,0.187722,NA,NA,cb
mu_jCB,0.0357607,NA,NA,cb
mu_jCBcon,0.376792,NA,NA,cb
mu_jCBdom,0.169388,NA,NA,cb
mu_jCB,0.0571754,NA,NA,cb
mu_jCBcon,0.303218,NA,NA,cb
mu_jCBdom,0.172004,NA,NA,cb
mu_jCB,0.0594581,NA,NA,cb
mu_jCBcon,0.396027,NA,NA,cb
mu_jCBdom,0.122457,NA,NA,cb
mu_jCB,0.0538795,NA,NA,cb
mu_jCBcon,0.29183,NA,NA,cb
mu_jCBdom,0.159634,NA,NA,cb
mu_jCB,0.0751568,NA,NA,cb
mu_jCBcon,0.2873,NA,NA,cb
mu_jCBdom,0.227397,NA,NA,cb
mu_jCB,0.0552695,NA,NA,cb
mu_jDIF,2.16336,NA,NA,NA
mu_jDxS,0.685934,NA,NA,NA
mu_jDIF,2.17724,NA,NA,NA
mu_jDxS,0.992179,NA,NA,NA
mu_jDIF,1.82699,NA,NA,NA
mu_jDxS,0.793309,NA,NA,NA
mu_jDIF,2.12163,NA,NA,NA
mu_jDxS,0.779688,NA,NA,NA
mu_jDIF,1.95163,NA,NA,NA
mu_jDxS,0.83201,NA,NA,NA
mu_jDIF,2.30149,NA,NA,NA
mu_jDxS,1.02199,NA,NA,NA
mu_jDIF,1.85642,NA,NA,NA
mu_jDxS,0.860956,NA,NA,NA
mu_jDIF,1.89376,NA,NA,NA
mu_jDxS,0.853987,NA,NA,NA
mu_jDIF,1.93801,NA,NA,NA
mu_jDxS,0.805593,NA,NA,NA
mu_jDIF,1.86284,NA,NA,NA
mu_jDxS,0.731551,NA,NA,NA
mu_jDIF,1.94396,NA,NA,NA
mu_jDxS,0.83645099999999994,NA,NA,NA
mu_jDIF,2.06337,NA,NA,NA
mu_jDxS,0.92682,NA,NA,NA
mu_jDIF,1.90107,NA,NA,NA
mu_jDxS,0.778145,NA,NA,NA
mu_jDIF,1.91116,NA,NA,NA
mu_jDxS,0.730457,NA,NA,NA
mu_jDIF,1.85757,NA,NA,NA
mu_jDxS,0.709484,NA,NA,NA
mu_jDIF,2.20706,NA,NA,NA
mu_jDxS,0.713577,NA,NA,NA
mu_jDIF,2.04067,NA,NA,NA
mu_jDxS,0.6827,NA,NA,NA
mu_jDIF,1.8309,NA,NA,NA
mu_jDxS,0.565036,NA,NA,NA
mu_jDIF,2.1657,NA,NA,NA
mu_jDxS,0.731069,NA,NA,NA
mu_jDIF,2.09198,NA,NA,NA
mu_jDxS,0.765195,NA,NA,NA
mu_jDIF,1.73362,NA,NA,NA
mu_jDxS,0.748375,NA,NA,NA
mu_jDIF,1.72561,NA,NA,NA
mu_jDxS,0.702124,NA,NA,NA
mu_jDIF,1.91683,NA,NA,NA
mu_jDxS,1.02845,NA,NA,NA
mu_jDIF,2.0688,NA,NA,NA
mu_jDxS,1.15503,NA,NA,NA
mu_jDIF,2.10217,NA,NA,NA
mu_jDxS,0.834524,NA,NA,NA
mu_jDIF,1.97461,NA,NA,NA
mu_jDxS,0.569856,NA,NA,NA
mu_jDIF,2.06086,NA,NA,NA
mu_jDxS,1.05679,NA,NA,NA
mu_jDIF,1.98418,NA,NA,NA
mu_jDxS,0.654904,NA,NA,NA
mu_jDIF,2.01546,NA,NA,NA
mu_jDxS,0.641588,NA,NA,NA
mu_jDIF,1.87273,NA,NA,NA
mu_jDxS,0.769385,NA,NA,NA
mu_jDIF,1.91983,NA,NA,NA
mu_jDxS,0.615682,NA,NA,NA
mu_jDIF,2.24381,NA,NA,NA
mu_jDxS,0.664981,NA,NA,NA
mu_jDIF,1.90915,NA,NA,NA
mu_jDxS,0.820146,NA,NA,NA
mu_jDIF,2.00649,NA,NA,NA
mu_jDxS,0.644323,NA,NA,NA
mu_jDIF,1.86963,NA,NA,NA
mu_jDxS,1.15286,NA,NA,NA
mu_jDIF,2.14219,NA,NA,NA
mu_jDxS,0.7583,NA,NA,NA
mu_jDIF,1.73281,NA,NA,NA
mu_jDxS,0.71893,NA,NA,NA
mu_jDIF,2.01991,NA,NA,NA
mu_jDxS,0.939064,NA,NA,NA
mu_jDIF,1.81964,NA,NA,NA
mu_jDxS,0.84471,NA,NA,NA
mu_jDIF,2.25411,NA,NA,NA
mu_jDxS,0.629417,NA,NA,NA
mu_jDIF,2.20375,NA,NA,NA
mu_jDxS,0.680676,NA,NA,NA
mu_jDIF,2.09798,NA,NA,NA
mu_jDxS,1.06289,NA,NA,NA
mu_jDIF,2.02305,NA,NA,NA
mu_jDxS,0.775935,NA,NA,NA
mu_jDIF,1.9805,NA,NA,NA
mu_jDxS,0.737871,NA,NA,NA
mu_jDIF,2.19821,NA,NA,NA
mu_jDxS,0.735179,NA,NA,NA
mu_jDIF,1.93537,NA,NA,NA
mu_jDxS,0.765664,NA,NA,NA
mu_jDIF,1.9226,NA,NA,NA
mu_jDxS,0.85554,NA,NA,NA
mu_jDIF,1.94097,NA,NA,NA
mu_jDxS,0.973576,NA,NA,NA
mu_jDIF,2.26095,NA,NA,NA
mu_jDxS,0.879621,NA,NA,NA
mu_jDIF,1.91973,NA,NA,NA
mu_jDxS,1.11084,NA,NA,NA
mu_jDIF,2.18148,NA,NA,NA
mu_jDxS,0.799432,NA,NA,NA
mu_jDIF,2.07716,NA,NA,NA
mu_jDxS,0.897586,NA,NA,NA
mu_jDIF,1.84589,NA,NA,NA
mu_jDxS,0.904316,NA,NA,NA
mu_jDIF,2.19669,NA,NA,NA
mu_jDxS,0.837884,NA,NA,NA
mu_jDIF,1.76767,NA,NA,NA
mu_jDxS,0.876417,NA,NA,NA
mu_jDIF,2.20321,NA,NA,NA
mu_jDxS,0.787424,NA,NA,NA
mu_jDIF,2.10817,NA,NA,NA
mu_jDxS,1.11158,NA,NA,NA
mu_jDIF,2.05845,NA,NA,NA
mu_jDxS,1.17837,NA,NA,NA
mu_jDIF,1.98564,NA,NA,NA
mu_jDxS,1.03146,NA,NA,NA
mu_jDIF,1.93656,NA,NA,NA
mu_jDxS,0.760593,NA,NA,NA
mu_jDIF,1.92551,NA,NA,NA
mu_jDxS,0.863393,NA,NA,NA
mu_jDIF,2.0839,NA,NA,NA
mu_jDxS,0.697493,NA,NA,NA
mu_jDIF,2.04942,NA,NA,NA
mu_jDxS,0.76932,NA,NA,NA
mu_jDIF,2.0131,NA,NA,NA
mu_jDxS,0.883262,NA,NA,NA
mu_jDIF,2.2298,NA,NA,NA
mu_jDxS,0.953388,NA,NA,NA
mu_jDIF,1.82421,NA,NA,NA
mu_jDxS,0.595715,NA,NA,NA
mu_jDIF,2.24371,NA,NA,NA
mu_jDxS,0.651688,NA,NA,NA
mu_jDIF,2.2675,NA,NA,NA
mu_jDxS,0.78964,NA,NA,NA
mu_jDIF,1.89169,NA,NA,NA
mu_jDxS,0.806668,NA,NA,NA
mu_jDIF,1.99255,NA,NA,NA
mu_jDxS,0.892411,NA,NA,NA
mu_jDIF,2.00635,NA,NA,NA
mu_jDxS,0.875659,NA,NA,NA
mu_jDIF,1.99436,NA,NA,NA
mu_jDxS,0.812689,NA,NA,NA
mu_jDIF,2.0588,NA,NA,NA
mu_jDxS,0.869461,NA,NA,NA
mu_jDIF,2.05657,NA,NA,NA
mu_jDxS,0.856521,NA,NA,NA
mu_jDIF,2.06756,NA,NA,NA
mu_jDxS,1.20853,NA,NA,NA
mu_jDIF,1.99151,NA,NA,NA
mu_jDxS,1.03335,NA,NA,NA
mu_jDIF,2.04448,NA,NA,NA
mu_jDxS,0.727424,NA,NA,NA
mu_jDIF,2.03151,NA,NA,NA
mu_jDxS,0.809605,NA,NA,NA
mu_jDIF,2.09021,NA,NA,NA
mu_jDxS,0.852737,NA,NA,NA
mu_jDIF,1.99534,NA,NA,NA
mu_jDxS,0.853745,NA,NA,NA
mu_jDIF,2.12888,NA,NA,NA
mu_jDxS,0.937969,NA,NA,NA
mu_jDIF,2.1369,NA,NA,NA
mu_jDxS,0.896278,NA,NA,NA
mu_jDIF,2.12618,NA,NA,NA
mu_jDxS,0.743081,NA,NA,NA
mu_jDIF,1.84669,NA,NA,NA
mu_jDxS,0.81717,NA,NA,NA
mu_jDIF,2.07866,NA,NA,NA
mu_jDxS,0.728355,NA,NA,NA
mu_jDIF,2.17408,NA,NA,NA
mu_jDxS,0.955954,NA,NA,NA
mu_jDIF,2.05206,NA,NA,NA
mu_jDxS,1.05305,NA,NA,NA
mu_jDIF,1.90764,NA,NA,NA
mu_jDxS,0.748549,NA,NA,NA
mu_jDIF,1.97907,NA,NA,NA
mu_jDxS,0.83221,NA,NA,NA
mu_jDIF,1.97737,NA,NA,NA
mu_jDxS,0.807882,NA,NA,NA
mu_jDIF,1.85947,NA,NA,NA
mu_jDxS,0.767935,NA,NA,NA
mu_jDIF,1.86445,NA,NA,NA
mu_jDxS,0.83341,NA,NA,NA
mu_jDIF,2.08927,NA,NA,NA
mu_jDxS,0.781798,NA,NA,NA
mu_jDIF,2.03679,NA,NA,NA
mu_jDxS,0.855287,NA,NA,NA
mu_jDIF,1.95846,NA,NA,NA
mu_jDxS,0.797649,NA,NA,NA
mu_jDIF,2.1544,NA,NA,NA
mu_jDxS,0.901702,NA,NA,NA
mu_jDIF,2.17707,NA,NA,NA
mu_jDxS,0.914915,NA,NA,NA
mu_jDIF,2.07887,NA,NA,NA
mu_jDxS,0.882662,NA,NA,NA
mu_jDIF,2.01054,NA,NA,NA
mu_jDxS,0.86697,NA,NA,NA
mu_jDIF,2.11413,NA,NA,NA
mu_jDxS,0.853578,NA,NA,NA
